car_id,car_type,car_class,number_seat_first_class,number_seat_second_class,train_id
33995,VTU,B,0,88,5641
33996,VTU,B,0,88,5641
33997,VTU,B,0,88,5641
33998,VTU,A,58,0,5641
33999,VTU,A,58,0,5642
34000,VU,B,0,88,5642
34001,VU,A,58,0,5642
34002,VTU,A,58,0,5642
34003,VTU,A,58,0,5643
34004,VU,A,58,0,5643
34005,VTU,B,0,88,5643
34006,VU,B,0,88,5643
34007,VU,A,58,0,5643
34008,VTU,A,58,0,5643
34009,VTU,A,58,0,5643
34010,VU,B,0,88,5644
34011,VTU,B,0,88,5644
34012,VTU,A,58,0,5644
34013,VU,B,0,88,5644
34014,VTU,B,0,88,5644
34015,VTU,B,0,88,5644
34016,VU,B,0,88,5644
34017,VTU,B,0,88,5644
34018,VTU,B,0,88,5645
34019,VU,B,0,88,5645
34020,VTU,A,58,0,5645
34021,VTU,A,58,0,5645
34022,VTU,B,0,88,5645
34023,VTU,B,0,88,5645
34024,VTU,B,0,88,5646
34025,VTU,B,0,88,5646
34026,VTU,B,0,88,5646
34027,VTU,B,0,88,5646
34028,VTU,B,0,88,5646
34029,VU,A,58,0,5647
34030,VU,B,0,88,5647
34031,VU,B,0,88,5647
34032,VTU,A,58,0,5647
34033,VU,B,0,88,5648
34034,VU,B,0,88,5648
34035,VU,A,58,0,5648
34036,VTU,A,58,0,5648
34037,VTU,B,0,88,5648
34038,VTU,B,0,88,5648
34039,VTU,A,58,0,5649
34040,VU,B,0,88,5649
34041,VU,A,58,0,5649
34042,VU,B,0,88,5649
34043,VTU,B,0,88,5649
34044,VU,B,0,88,5650
34045,VTU,B,0,88,5650
34046,VU,B,0,88,5650
34047,VU,B,0,88,5650
34048,VU,A,58,0,5650
34049,VTU,A,58,0,5650
34050,VU,A,58,0,5650
34051,VTU,B,0,88,5651
34052,VU,A,58,0,5651
34053,VTU,A,58,0,5651
34054,VTU,A,58,0,5651
34055,VU,A,58,0,5651
34056,VTU,B,0,88,5651
34057,VTU,B,0,88,5652
34058,VU,A,58,0,5652
34059,VTU,B,0,88,5652
34060,VTU,B,0,88,5652
34061,VTU,B,0,88,5652
34062,VU,A,58,0,5652
34063,VTU,B,0,88,5653
34064,VU,B,0,88,5653
34065,VU,A,58,0,5653
34066,VTU,A,58,0,5653
34067,VTU,B,0,88,5653
34068,VTU,A,58,0,5653
34069,VTU,B,0,88,5653
34070,VU,B,0,88,5653
34071,VU,A,58,0,5654
34072,VU,B,0,88,5654
34073,VU,A,58,0,5654
34074,VU,A,58,0,5654
34075,VU,B,0,88,5654
34076,VU,A,58,0,5654
34077,VU,B,0,88,5654
34078,VTU,A,58,0,5654
34079,VU,A,58,0,5655
34080,VTU,B,0,88,5655
34081,VU,A,58,0,5655
34082,VTU,B,0,88,5655
34083,VU,A,58,0,5656
34084,VU,B,0,88,5656
34085,VTU,A,58,0,5656
34086,VU,A,58,0,5656
34087,VTU,B,0,88,5656
34088,VU,A,58,0,5656
34089,VTU,B,0,88,5656
34090,VU,B,0,88,5657
34091,VTU,A,58,0,5657
34092,VTU,A,58,0,5657
34093,VU,B,0,88,5657
34094,VTU,B,0,88,5657
34095,VU,A,58,0,5658
34096,VU,B,0,88,5658
34097,VTU,B,0,88,5658
34098,VU,B,0,88,5658
34099,VU,B,0,88,5658
34100,VTU,A,58,0,5658
34101,VTU,A,58,0,5658
34102,VU,B,0,88,5658
34103,VU,A,58,0,5659
34104,VTU,A,58,0,5659
34105,VU,B,0,88,5659
34106,VTU,B,0,88,5659
34107,VU,B,0,88,5659
34108,VU,B,0,88,5660
34109,VTU,A,58,0,5660
34110,VTU,B,0,88,5660
34111,VU,A,58,0,5660
34112,VTU,B,0,88,5660
34113,VU,B,0,88,5660
34114,VU,A,58,0,5661
34115,VU,A,58,0,5661
34116,VU,B,0,88,5661
34117,VTU,A,58,0,5661
34118,VU,B,0,88,5662
34119,VU,B,0,88,5662
34120,VU,A,58,0,5662
34121,VTU,B,0,88,5662
34122,VTU,B,0,88,5663
34123,VU,B,0,88,5663
34124,VU,A,58,0,5663
34125,VU,A,58,0,5663
34126,VTU,A,58,0,5663
34127,VU,B,0,88,5663
34128,VTU,B,0,88,5663
34129,VTU,B,0,88,5663
34130,VTU,A,58,0,5664
34131,VTU,B,0,88,5664
34132,VU,B,0,88,5664
34133,VU,A,58,0,5664
34134,VU,B,0,88,5665
34135,VU,A,58,0,5665
34136,VU,B,0,88,5665
34137,VU,B,0,88,5665
34138,VU,B,0,88,5665
34139,VU,A,58,0,5665
34140,VU,B,0,88,5666
34141,VU,A,58,0,5666
34142,VU,A,58,0,5666
34143,VU,A,58,0,5666
34144,VU,B,0,88,5667
34145,VTU,A,58,0,5667
34146,VU,A,58,0,5667
34147,VTU,B,0,88,5667
34148,VU,B,0,88,5667
34149,VTU,A,58,0,5667
34150,VU,B,0,88,5667
34151,VU,A,58,0,5667
34152,VTU,A,58,0,5668
34153,VTU,A,58,0,5668
34154,VU,B,0,88,5668
34155,VU,A,58,0,5668
34156,VTU,A,58,0,5668
34157,VU,B,0,88,5668
34158,VU,B,0,88,5668
34159,VTU,B,0,88,5668
34160,VTU,B,0,88,5669
34161,VU,B,0,88,5669
34162,VTU,A,58,0,5669
34163,VU,A,58,0,5669
34164,VTU,A,58,0,5669
34165,VTU,B,0,88,5670
34166,VTU,B,0,88,5670
34167,VTU,A,58,0,5670
34168,VTU,B,0,88,5670
34169,VTU,A,58,0,5670
34170,VTU,A,58,0,5670
34171,VU,A,58,0,5671
34172,VU,A,58,0,5671
34173,VU,A,58,0,5671
34174,VTU,B,0,88,5671
34175,VU,B,0,88,5671
34176,VU,A,58,0,5672
34177,VTU,B,0,88,5672
34178,VTU,A,58,0,5672
34179,VTU,A,58,0,5672
34180,VTU,A,58,0,5673
34181,VTU,B,0,88,5673
34182,VTU,A,58,0,5673
34183,VTU,B,0,88,5673
34184,VTU,B,0,88,5674
34185,VTU,A,58,0,5674
34186,VTU,B,0,88,5674
34187,VTU,B,0,88,5674
34188,VTU,B,0,88,5674
34189,VTU,B,0,88,5674
34190,VTU,A,58,0,5675
34191,VTU,A,58,0,5675
34192,VTU,A,58,0,5675
34193,VU,A,58,0,5675
34194,VU,B,0,88,5675
34195,VTU,B,0,88,5675
34196,VU,A,58,0,5675
34197,VTU,A,58,0,5675
34198,VU,B,0,88,5676
34199,VU,A,58,0,5676
34200,VU,B,0,88,5676
34201,VU,B,0,88,5676
34202,VU,A,58,0,5676
34203,VU,A,58,0,5676
34204,VU,B,0,88,5676
34205,VTU,B,0,88,5677
34206,VTU,B,0,88,5677
34207,VTU,B,0,88,5677
34208,VU,A,58,0,5677
34209,VU,A,58,0,5677
34210,VU,B,0,88,5677
34211,VU,A,58,0,5678
34212,VTU,A,58,0,5678
34213,VU,B,0,88,5678
34214,VU,B,0,88,5678
34215,VTU,A,58,0,5678
34216,VTU,B,0,88,5678
34217,VTU,B,0,88,5679
34218,VU,B,0,88,5679
34219,VU,B,0,88,5679
34220,VTU,B,0,88,5679
34221,VTU,B,0,88,5679
34222,VTU,B,0,88,5679
34223,VU,A,58,0,5679
34224,VU,A,58,0,5680
34225,VU,A,58,0,5680
34226,VTU,B,0,88,5680
34227,VU,A,58,0,5680
34228,VTU,B,0,88,5680
34229,VTU,B,0,88,5681
34230,VTU,A,58,0,5681
34231,VU,B,0,88,5681
34232,VU,A,58,0,5681
34233,VTU,A,58,0,5681
34234,VTU,A,58,0,5682
34235,VTU,A,58,0,5682
34236,VU,A,58,0,5682
34237,VU,B,0,88,5682
34238,VU,B,0,88,5682
34239,VTU,B,0,88,5683
34240,VU,B,0,88,5683
34241,VU,B,0,88,5683
34242,VU,A,58,0,5683
34243,VU,B,0,88,5683
34244,VU,B,0,88,5683
34245,VTU,B,0,88,5684
34246,VU,B,0,88,5684
34247,VTU,B,0,88,5684
34248,VU,B,0,88,5684
34249,VTU,B,0,88,5684
34250,VU,A,58,0,5684
34251,VU,A,58,0,5685
34252,VTU,B,0,88,5685
34253,VTU,B,0,88,5685
34254,VU,B,0,88,5685
34255,VU,A,58,0,5685
34256,VU,A,58,0,5686
34257,VTU,A,58,0,5686
34258,VTU,B,0,88,5686
34259,VU,A,58,0,5686
34260,VU,B,0,88,5686
34261,VU,A,58,0,5686
34262,VTU,B,0,88,5686
34263,VU,A,58,0,5687
34264,VU,A,58,0,5687
34265,VTU,B,0,88,5687
34266,VTU,B,0,88,5687
34267,VU,A,58,0,5687
34268,VTU,A,58,0,5687
34269,VTU,A,58,0,5687
34270,VU,A,58,0,5688
34271,VU,A,58,0,5688
34272,VU,B,0,88,5688
34273,VTU,B,0,88,5688
34274,VTU,B,0,88,5689
34275,VTU,B,0,88,5689
34276,VU,A,58,0,5689
34277,VU,B,0,88,5689
34278,VTU,A,58,0,5689
34279,VU,B,0,88,5689
34280,VTU,A,58,0,5690
34281,VTU,B,0,88,5690
34282,VTU,A,58,0,5690
34283,VTU,A,58,0,5690
34284,VU,A,58,0,5690
34285,VTU,B,0,88,5690
34286,VTU,A,58,0,5690
34287,VU,A,58,0,5691
34288,VTU,A,58,0,5691
34289,VTU,A,58,0,5691
34290,VU,B,0,88,5691
34291,VTU,A,58,0,5692
34292,VTU,A,58,0,5692
34293,VU,A,58,0,5692
34294,VTU,B,0,88,5692
34295,VU,B,0,88,5693
34296,VTU,A,58,0,5693
34297,VTU,B,0,88,5693
34298,VU,B,0,88,5693
34299,VTU,A,58,0,5693
34300,VTU,B,0,88,5693
34301,VTU,B,0,88,5693
34302,VU,A,58,0,5694
34303,VU,B,0,88,5694
34304,VTU,A,58,0,5694
34305,VU,B,0,88,5694
34306,VTU,B,0,88,5694
34307,VU,B,0,88,5695
34308,VTU,B,0,88,5695
34309,VU,A,58,0,5695
34310,VTU,B,0,88,5695
34311,VU,B,0,88,5695
34312,VTU,A,58,0,5695
34313,VU,B,0,88,5695
34314,VU,B,0,88,5696
34315,VTU,B,0,88,5696
34316,VTU,A,58,0,5696
34317,VU,B,0,88,5696
34318,VTU,B,0,88,5696
34319,VU,B,0,88,5697
34320,VTU,A,58,0,5697
34321,VU,A,58,0,5697
34322,VU,A,58,0,5697
34323,VTU,B,0,88,5698
34324,VU,A,58,0,5698
34325,VU,A,58,0,5698
34326,VTU,A,58,0,5698
34327,VTU,A,58,0,5698
34328,VTU,B,0,88,5698
34329,VU,A,58,0,5699
34330,VTU,A,58,0,5699
34331,VTU,B,0,88,5699
34332,VU,B,0,88,5699
34333,VTU,B,0,88,5699
34334,VTU,B,0,88,5699
34335,VU,A,58,0,5700
34336,VTU,A,58,0,5700
34337,VTU,A,58,0,5700
34338,VTU,A,58,0,5700
34339,VU,A,58,0,5700
34340,VU,A,58,0,5700
34341,VU,A,58,0,5701
34342,VU,A,58,0,5701
34343,VU,A,58,0,5701
34344,VTU,A,58,0,5701
34345,VU,A,58,0,5701
34346,VU,B,0,88,5701
34347,VU,A,58,0,5701
34348,VU,B,0,88,5701
34349,VU,B,0,88,5702
34350,VTU,A,58,0,5702
34351,VTU,A,58,0,5702
34352,VTU,B,0,88,5702
34353,VTU,A,58,0,5703
34354,VU,A,58,0,5703
34355,VU,A,58,0,5703
34356,VTU,A,58,0,5703
34357,VTU,A,58,0,5703
34358,VTU,A,58,0,5703
34359,VU,B,0,88,5703
34360,VU,A,58,0,5703
34361,VTU,A,58,0,5704
34362,VU,A,58,0,5704
34363,VU,B,0,88,5704
34364,VTU,B,0,88,5704
34365,VTU,B,0,88,5704
34366,VTU,B,0,88,5704
34367,VU,A,58,0,5705
34368,VTU,A,58,0,5705
34369,VTU,A,58,0,5705
34370,VTU,B,0,88,5705
34371,VTU,A,58,0,5705
34372,VTU,B,0,88,5706
34373,VTU,A,58,0,5706
34374,VTU,B,0,88,5706
34375,VU,A,58,0,5706
34376,VTU,A,58,0,5707
34377,VTU,B,0,88,5707
34378,VTU,A,58,0,5707
34379,VTU,A,58,0,5707
34380,VTU,A,58,0,5707
34381,VTU,A,58,0,5707
34382,VU,A,58,0,5707
34383,VU,B,0,88,5707
34384,VU,B,0,88,5708
34385,VTU,A,58,0,5708
34386,VU,B,0,88,5708
34387,VTU,A,58,0,5708
34388,VU,A,58,0,5708
34389,VU,B,0,88,5708
34390,VU,A,58,0,5708
34391,VTU,A,58,0,5709
34392,VTU,B,0,88,5709
34393,VU,A,58,0,5709
34394,VTU,B,0,88,5709
34395,VTU,A,58,0,5710
34396,VU,B,0,88,5710
34397,VU,B,0,88,5710
34398,VU,B,0,88,5710
34399,VTU,B,0,88,5710
34400,VU,B,0,88,5710
34401,VTU,B,0,88,5711
34402,VU,B,0,88,5711
34403,VU,A,58,0,5711
34404,VTU,B,0,88,5711
34405,VU,B,0,88,5711
34406,VU,B,0,88,5711
34407,VU,A,58,0,5711
34408,VU,A,58,0,5711
34409,VU,B,0,88,5712
34410,VU,B,0,88,5712
34411,VTU,A,58,0,5712
34412,VU,B,0,88,5712
34413,VU,A,58,0,5712
34414,VTU,A,58,0,5712
34415,VTU,B,0,88,5712
34416,VU,A,58,0,5712
34417,VU,B,0,88,5713
34418,VU,B,0,88,5713
34419,VU,B,0,88,5713
34420,VTU,B,0,88,5713
34421,VTU,A,58,0,5713
34422,VTU,A,58,0,5713
34423,VU,B,0,88,5713
34424,VU,A,58,0,5714
34425,VTU,B,0,88,5714
34426,VU,B,0,88,5714
34427,VU,B,0,88,5714
34428,VTU,B,0,88,5715
34429,VU,A,58,0,5715
34430,VU,B,0,88,5715
34431,VU,A,58,0,5715
34432,VU,B,0,88,5716
34433,VTU,B,0,88,5716
34434,VTU,A,58,0,5716
34435,VU,A,58,0,5716
34436,VTU,A,58,0,5717
34437,VU,B,0,88,5717
34438,VTU,B,0,88,5717
34439,VTU,A,58,0,5717
34440,VU,A,58,0,5717
34441,VTU,A,58,0,5717
34442,VTU,A,58,0,5717
34443,VTU,B,0,88,5718
34444,VTU,B,0,88,5718
34445,VU,A,58,0,5718
34446,VTU,B,0,88,5718
34447,VTU,B,0,88,5718
34448,VU,A,58,0,5719
34449,VTU,A,58,0,5719
34450,VU,B,0,88,5719
34451,VU,A,58,0,5719
34452,VU,A,58,0,5720
34453,VTU,A,58,0,5720
34454,VTU,B,0,88,5720
34455,VU,B,0,88,5720
34456,VTU,A,58,0,5720
34457,VTU,B,0,88,5720
34458,VU,A,58,0,5721
34459,VU,A,58,0,5721
34460,VTU,A,58,0,5721
34461,VTU,B,0,88,5721
34462,VTU,A,58,0,5721
34463,VTU,A,58,0,5721
34464,VTU,B,0,88,5721
34465,VTU,A,58,0,5722
34466,VTU,B,0,88,5722
34467,VTU,B,0,88,5722
34468,VU,A,58,0,5722
34469,VU,B,0,88,5722
34470,VTU,B,0,88,5723
34471,VU,A,58,0,5723
34472,VTU,A,58,0,5723
34473,VU,A,58,0,5723
34474,VU,B,0,88,5723
34475,VU,B,0,88,5723
34476,VTU,A,58,0,5724
34477,VTU,B,0,88,5724
34478,VU,B,0,88,5724
34479,VTU,B,0,88,5724
34480,VU,A,58,0,5725
34481,VU,A,58,0,5725
34482,VTU,B,0,88,5725
34483,VU,A,58,0,5725
34484,VU,B,0,88,5725
34485,VTU,A,58,0,5726
34486,VTU,B,0,88,5726
34487,VU,A,58,0,5726
34488,VTU,A,58,0,5726
34489,VTU,A,58,0,5726
34490,VTU,A,58,0,5726
34491,VTU,B,0,88,5726
34492,VU,B,0,88,5727
34493,VU,B,0,88,5727
34494,VTU,B,0,88,5727
34495,VTU,B,0,88,5727
34496,VTU,A,58,0,5727
34497,VU,B,0,88,5727
34498,VU,B,0,88,5728
34499,VU,B,0,88,5728
34500,VTU,B,0,88,5728
34501,VU,A,58,0,5728
34502,VTU,A,58,0,5728
34503,VTU,A,58,0,5728
34504,VU,B,0,88,5728
34505,VTU,B,0,88,5729
34506,VTU,A,58,0,5729
34507,VTU,A,58,0,5729
34508,VTU,B,0,88,5729
34509,VTU,B,0,88,5729
34510,VU,B,0,88,5729
34511,VTU,B,0,88,5729
34512,VU,B,0,88,5730
34513,VTU,B,0,88,5730
34514,VTU,B,0,88,5730
34515,VTU,B,0,88,5730
34516,VU,B,0,88,5731
34517,VTU,A,58,0,5731
34518,VTU,A,58,0,5731
34519,VU,B,0,88,5731
34520,VTU,A,58,0,5732
34521,VU,A,58,0,5732
34522,VU,B,0,88,5732
34523,VTU,A,58,0,5732
34524,VU,B,0,88,5732
34525,VU,A,58,0,5732
34526,VTU,B,0,88,5732
34527,VU,B,0,88,5732
34528,VU,B,0,88,5733
34529,VU,A,58,0,5733
34530,VU,A,58,0,5733
34531,VU,A,58,0,5733
34532,VU,A,58,0,5734
34533,VTU,A,58,0,5734
34534,VTU,B,0,88,5734
34535,VU,A,58,0,5734
34536,VU,B,0,88,5734
34537,VTU,A,58,0,5735
34538,VTU,A,58,0,5735
34539,VTU,A,58,0,5735
34540,VTU,B,0,88,5735
34541,VTU,A,58,0,5735
34542,VTU,B,0,88,5735
34543,VU,A,58,0,5736
34544,VTU,B,0,88,5736
34545,VTU,A,58,0,5736
34546,VTU,B,0,88,5736
34547,VTU,B,0,88,5736
34548,VTU,A,58,0,5736
34549,VU,A,58,0,5736
34550,VU,A,58,0,5736
34551,VU,B,0,88,5737
34552,VU,B,0,88,5737
34553,VTU,A,58,0,5737
34554,VU,B,0,88,5737
34555,VTU,A,58,0,5737
34556,VU,A,58,0,5737
34557,VTU,B,0,88,5737
34558,VU,A,58,0,5738
34559,VTU,A,58,0,5738
34560,VU,A,58,0,5738
34561,VTU,B,0,88,5738
34562,VTU,B,0,88,5738
34563,VTU,A,58,0,5738
34564,VTU,B,0,88,5738
34565,VTU,A,58,0,5738
34566,VU,B,0,88,5739
34567,VU,B,0,88,5739
34568,VU,B,0,88,5739
34569,VTU,A,58,0,5739
34570,VU,B,0,88,5739
34571,VTU,A,58,0,5739
34572,VU,B,0,88,5740
34573,VU,B,0,88,5740
34574,VU,A,58,0,5740
34575,VU,B,0,88,5740
34576,VTU,B,0,88,5740
34577,VU,A,58,0,5740
34578,VTU,A,58,0,5741
34579,VU,A,58,0,5741
34580,VU,B,0,88,5741
34581,VTU,A,58,0,5741
34582,VU,A,58,0,5742
34583,VU,B,0,88,5742
34584,VU,B,0,88,5742
34585,VU,A,58,0,5742
34586,VU,B,0,88,5742
34587,VTU,A,58,0,5742
34588,VTU,A,58,0,5742
34589,VU,B,0,88,5743
34590,VTU,B,0,88,5743
34591,VU,A,58,0,5743
34592,VTU,B,0,88,5743
34593,VTU,B,0,88,5743
34594,VU,B,0,88,5744
34595,VTU,A,58,0,5744
34596,VU,A,58,0,5744
34597,VTU,A,58,0,5744
34598,VTU,A,58,0,5744
34599,VU,B,0,88,5744
34600,VU,B,0,88,5744
34601,VTU,A,58,0,5745
34602,VTU,B,0,88,5745
34603,VU,A,58,0,5745
34604,VTU,B,0,88,5745
34605,VTU,A,58,0,5745
34606,VTU,B,0,88,5746
34607,VU,A,58,0,5746
34608,VTU,A,58,0,5746
34609,VTU,B,0,88,5746
34610,VU,A,58,0,5746
34611,VTU,B,0,88,5747
34612,VTU,A,58,0,5747
34613,VTU,A,58,0,5747
34614,VTU,A,58,0,5747
34615,VU,A,58,0,5748
34616,VU,A,58,0,5748
34617,VU,A,58,0,5748
34618,VTU,B,0,88,5748
34619,VU,A,58,0,5748
34620,VTU,A,58,0,5748
34621,VTU,B,0,88,5748
34622,VU,B,0,88,5748
34623,VTU,A,58,0,5749
34624,VU,A,58,0,5749
34625,VTU,B,0,88,5749
34626,VTU,A,58,0,5749
34627,VU,A,58,0,5749
34628,VU,B,0,88,5749
34629,VU,B,0,88,5749
34630,VU,A,58,0,5750
34631,VTU,A,58,0,5750
34632,VU,A,58,0,5750
34633,VTU,B,0,88,5750
34634,VTU,A,58,0,5750
34635,VU,B,0,88,5750
34636,VU,A,58,0,5750
34637,VU,A,58,0,5751
34638,VU,B,0,88,5751
34639,VTU,A,58,0,5751
34640,VU,A,58,0,5751
34641,VU,A,58,0,5752
34642,VTU,A,58,0,5752
34643,VTU,B,0,88,5752
34644,VTU,B,0,88,5752
34645,VU,A,58,0,5752
34646,VTU,B,0,88,5753
34647,VTU,A,58,0,5753
34648,VTU,A,58,0,5753
34649,VU,A,58,0,5753
34650,VU,A,58,0,5753
34651,VTU,A,58,0,5753
34652,VU,A,58,0,5754
34653,VU,A,58,0,5754
34654,VU,A,58,0,5754
34655,VTU,A,58,0,5754
34656,VU,A,58,0,5755
34657,VTU,A,58,0,5755
34658,VU,A,58,0,5755
34659,VU,A,58,0,5755
34660,VU,A,58,0,5756
34661,VU,A,58,0,5756
34662,VTU,A,58,0,5756
34663,VU,B,0,88,5756
34664,VU,A,58,0,5756
34665,VU,A,58,0,5757
34666,VU,A,58,0,5757
34667,VU,B,0,88,5757
34668,VTU,A,58,0,5757
34669,VU,A,58,0,5757
34670,VU,A,58,0,5757
34671,VTU,B,0,88,5758
34672,VU,B,0,88,5758
34673,VU,B,0,88,5758
34674,VTU,A,58,0,5758
34675,VTU,A,58,0,5758
34676,VU,B,0,88,5758
34677,VU,A,58,0,5758
34678,VU,A,58,0,5759
34679,VTU,A,58,0,5759
34680,VU,B,0,88,5759
34681,VTU,B,0,88,5759
34682,VU,A,58,0,5759
34683,VTU,B,0,88,5759
34684,VTU,A,58,0,5760
34685,VU,B,0,88,5760
34686,VU,A,58,0,5760
34687,VTU,A,58,0,5760
34688,VU,B,0,88,5760
34689,VTU,A,58,0,5760
34690,VU,A,58,0,5760
34691,VU,A,58,0,5761
34692,VU,A,58,0,5761
34693,VTU,B,0,88,5761
34694,VTU,A,58,0,5761
34695,VTU,B,0,88,5761
34696,VTU,B,0,88,5761
34697,VU,A,58,0,5762
34698,VU,A,58,0,5762
34699,VU,B,0,88,5762
34700,VU,B,0,88,5762
34701,VTU,B,0,88,5762
34702,VU,A,58,0,5762
34703,VTU,B,0,88,5762
34704,VTU,B,0,88,5763
34705,VTU,B,0,88,5763
34706,VTU,A,58,0,5763
34707,VU,B,0,88,5763
34708,VU,B,0,88,5763
34709,VTU,A,58,0,5763
34710,VU,A,58,0,5763
34711,VU,A,58,0,5763
34712,VTU,A,58,0,5764
34713,VTU,A,58,0,5764
34714,VU,A,58,0,5764
34715,VTU,B,0,88,5764
34716,VTU,B,0,88,5765
34717,VU,A,58,0,5765
34718,VTU,A,58,0,5765
34719,VU,B,0,88,5765
34720,VTU,B,0,88,5765
34721,VU,B,0,88,5766
34722,VTU,A,58,0,5766
34723,VTU,B,0,88,5766
34724,VU,A,58,0,5766
34725,VTU,A,58,0,5766
34726,VU,B,0,88,5767
34727,VU,B,0,88,5767
34728,VTU,A,58,0,5767
34729,VU,B,0,88,5767
34730,VTU,B,0,88,5768
34731,VU,B,0,88,5768
34732,VU,B,0,88,5768
34733,VU,A,58,0,5768
34734,VU,B,0,88,5768
34735,VTU,B,0,88,5768
34736,VU,B,0,88,5769
34737,VTU,B,0,88,5769
34738,VTU,B,0,88,5769
34739,VU,B,0,88,5769
34740,VU,A,58,0,5769
34741,VTU,A,58,0,5769
34742,VTU,B,0,88,5769
34743,VTU,A,58,0,5769
34744,VTU,B,0,88,5770
34745,VTU,B,0,88,5770
34746,VTU,A,58,0,5770
34747,VU,A,58,0,5770
34748,VTU,A,58,0,5770
34749,VTU,A,58,0,5771
34750,VTU,A,58,0,5771
34751,VU,B,0,88,5771
34752,VTU,A,58,0,5771
34753,VU,A,58,0,5771
34754,VU,B,0,88,5771
34755,VU,A,58,0,5771
34756,VU,B,0,88,5771
34757,VU,B,0,88,5772
34758,VTU,A,58,0,5772
34759,VU,B,0,88,5772
34760,VTU,A,58,0,5772
34761,VU,B,0,88,5772
34762,VU,A,58,0,5773
34763,VU,B,0,88,5773
34764,VU,B,0,88,5773
34765,VU,B,0,88,5773
34766,VU,A,58,0,5773
34767,VU,B,0,88,5774
34768,VU,A,58,0,5774
34769,VTU,A,58,0,5774
34770,VU,A,58,0,5774
34771,VTU,A,58,0,5774
34772,VTU,A,58,0,5774
34773,VTU,B,0,88,5774
34774,VU,B,0,88,5775
34775,VU,B,0,88,5775
34776,VTU,B,0,88,5775
34777,VU,A,58,0,5775
34778,VU,A,58,0,5775
34779,VTU,A,58,0,5775
34780,VU,B,0,88,5775
34781,VTU,B,0,88,5776
34782,VTU,B,0,88,5776
34783,VU,A,58,0,5776
34784,VU,A,58,0,5776
34785,VTU,B,0,88,5776
34786,VU,B,0,88,5776
34787,VTU,A,58,0,5777
34788,VU,A,58,0,5777
34789,VTU,A,58,0,5777
34790,VTU,A,58,0,5777
34791,VU,A,58,0,5778
34792,VTU,A,58,0,5778
34793,VU,A,58,0,5778
34794,VTU,B,0,88,5778
34795,VU,A,58,0,5779
34796,VTU,B,0,88,5779
34797,VTU,A,58,0,5779
34798,VTU,B,0,88,5779
34799,VTU,A,58,0,5779
34800,VTU,B,0,88,5779
34801,VTU,B,0,88,5779
34802,VTU,A,58,0,5780
34803,VTU,A,58,0,5780
34804,VU,B,0,88,5780
34805,VU,A,58,0,5780
34806,VU,A,58,0,5780
34807,VTU,B,0,88,5780
34808,VTU,B,0,88,5780
34809,VTU,B,0,88,5780
34810,VU,B,0,88,5781
34811,VU,A,58,0,5781
34812,VU,B,0,88,5781
34813,VTU,A,58,0,5781
34814,VTU,B,0,88,5781
34815,VU,B,0,88,5781
34816,VTU,B,0,88,5782
34817,VU,A,58,0,5782
34818,VU,B,0,88,5782
34819,VTU,A,58,0,5782
34820,VU,A,58,0,5782
34821,VTU,A,58,0,5782
34822,VTU,B,0,88,5782
34823,VU,B,0,88,5782
34824,VTU,A,58,0,5783
34825,VTU,B,0,88,5783
34826,VTU,B,0,88,5783
34827,VTU,B,0,88,5783
34828,VU,A,58,0,5783
34829,VTU,B,0,88,5783
34830,VU,A,58,0,5783
34831,VTU,B,0,88,5784
34832,VU,A,58,0,5784
34833,VU,B,0,88,5784
34834,VU,A,58,0,5784
34835,VTU,A,58,0,5784
34836,VU,A,58,0,5784
34837,VTU,A,58,0,5784
34838,VU,A,58,0,5785
34839,VTU,A,58,0,5785
34840,VU,A,58,0,5785
34841,VU,B,0,88,5785
34842,VU,A,58,0,5785
34843,VU,A,58,0,5786
34844,VTU,B,0,88,5786
34845,VU,B,0,88,5786
34846,VTU,A,58,0,5786
34847,VU,B,0,88,5786
34848,VTU,B,0,88,5786
34849,VU,A,58,0,5786
34850,VTU,A,58,0,5786
34851,VTU,B,0,88,5787
34852,VTU,A,58,0,5787
34853,VU,B,0,88,5787
34854,VTU,B,0,88,5787
34855,VTU,A,58,0,5788
34856,VTU,B,0,88,5788
34857,VTU,A,58,0,5788
34858,VTU,A,58,0,5788
34859,VTU,B,0,88,5788
34860,VU,A,58,0,5789
34861,VU,B,0,88,5789
34862,VU,A,58,0,5789
34863,VU,B,0,88,5789
34864,VU,A,58,0,5789
34865,VTU,A,58,0,5789
34866,VU,A,58,0,5789
34867,VTU,A,58,0,5790
34868,VTU,A,58,0,5790
34869,VU,B,0,88,5790
34870,VU,A,58,0,5790
34871,VTU,B,0,88,5790
34872,VU,A,58,0,5790
34873,VU,A,58,0,5790
34874,VU,B,0,88,5791
34875,VTU,A,58,0,5791
34876,VTU,A,58,0,5791
34877,VU,B,0,88,5791
34878,VU,B,0,88,5792
34879,VU,A,58,0,5792
34880,VTU,B,0,88,5792
34881,VTU,B,0,88,5792
34882,VU,A,58,0,5792
34883,VTU,A,58,0,5792
34884,VU,B,0,88,5792
34885,VTU,B,0,88,5793
34886,VTU,B,0,88,5793
34887,VTU,B,0,88,5793
34888,VTU,B,0,88,5793
34889,VTU,A,58,0,5793
34890,VTU,A,58,0,5793
34891,VTU,A,58,0,5793
34892,VU,A,58,0,5794
34893,VU,A,58,0,5794
34894,VU,A,58,0,5794
